HUC_12,pCanopy
170402100405,0.601058229444
170402100501,3.64927470876
170402100502,2.74255462708
170402100503,1.6432083202
170402100504,0.0398779893008
170402100601,17.8660515732
170402100602,5.08823219886
170402100603,3.26483944501
170402100604,1.42984592225
170402100605,0.638729100586
170402100701,10.837661312
170402100702,1.88239489235
170402100703,0.569960642485
170402100704,0.0409950770922
170402100801,19.7086165253
170402100802,7.39247260235
170402100803,0.147165536603
170402100901,0.268069993351
170402100902,0.0681235379126
170402100903,0.169591656416
170402100904,0.761835748792
170402100905,0.0
170402110101,0.165066284486
170402110102,0.300924372035
170402110103,0.153805972838
170402110104,18.0816879376
170402110105,3.38619911774
170402110106,2.81837889518
170402110107,0.981786172271
170402110108,0.314964457136
170402110109,0.194432617643
170402110110,0.26094987475
170402110111,0.700582402015
170402110112,5.74486201663
170402110113,1.39308176101
170402110201,2.05209308473
170402110202,3.39058693984
170402110203,10.816466235
170402110204,2.82953869497
170402110205,5.72100640324
170402110206,9.37997614103
170402110207,4.82482984748
170402110301,4.57658361262
170402110302,12.2451383487
170402110303,2.0176426536
170402110304,1.29033313284
170402110401,0.979564137761
170402110402,3.47253788718
170402110403,6.96526491711
170402110404,1.01208209528
170402110405,5.06797096784
170402110406,5.1384688748
170402110407,0.403539292038
170402120101,0.0
170402120102,0.0
170402120103,0.0
170402120104,0.0
170402120105,0.0
170402120106,0.00096124240581
170402120107,0.0
170402120108,0.0
170402120201,2.96037153272
170402120202,0.101572806728
170402120203,0.00345021169095
170402120301,2.72623073293
170402120302,0.226676720707
170402120303,0.00346589042803
170402120401,0.0136855315843
170402120402,0.00539440052309
170402120403,0.0395306701805
170402120501,0.000252642216514
170402120502,0.000694873378629
170402120503,0.043228395228
170402120601,19.0048316238
170402120602,7.14154263968
170402120603,3.37054976397
170402120604,0.00293257287333
170402120605,0.556703190608
170402120606,0.196770346132
170402120607,0.024142614601
170402120608,0.0623032537813
170402120701,0.00148433121791
170402120702,0.0
170402120703,0.0119320789353
170402120704,0.0440415447489
170402120801,0.000268452944034
170402120802,0.00878998907965
170402120803,0.1032708405
170402120901,0.0
170402120902,0.0
170402120903,0.0
170402120904,0.000157278358498
170402120905,0.0786843264677
170402121001,0.0
170402121002,0.000177963085371
170402121003,0.000583796406409
170402121004,0.0185171405793
170402121005,0.185414668291
170402121006,0.173251025603
170402121101,0.00778548676316
170402121102,0.00116864614314
170402121103,0.00203512271386
170402121104,0.103188158269
170402121105,0.158085554768
170402121201,0.142339052363
170402121202,0.00981120132439
170402121203,0.00158524495225
170402121204,0.000470012398603
170402121205,0.00725805237242
170402121206,0.0254432572066
170402121207,0.00249250301827
170402121208,0.0309571144561
170402121301,0.0
170402121302,0.00390248258618
170402121303,0.0587864750405
170402121304,0.00596304447971
170402121305,0.00387851512271
170402121306,0.00167516387473
170402130101,0.849227274571
170402130102,1.48045857647
170402130103,7.18021632938
170402130104,2.97301927773
170402130105,0.0921434220933
170402130106,1.76137179607
170402130107,3.692268473
170402130108,0.114684075942
170402130201,0.116669080843
170402130202,4.33097155126
170402130203,3.18894979714
170402130204,1.46947499959
170402130205,0.567511757104
170402130301,0.0
170402130302,0.144297818423
170402130303,0.0056246151798
170402130304,1.19439227669
170402130305,0.00497714358952
170402130306,0.0
170402130307,0.0
170402130308,0.375736657272
170402130309,0.0265942556408
170402130310,0.00251748651857
170402130401,1.98527614858
170402130402,1.71477846797
170402130403,3.18059869983
170402130404,0.10924867644
170402130405,0.214239551917
170402130501,7.08384686914
170402130502,0.805056658565
170402130503,6.02565018303
170402130504,0.00115682069279
170402130505,3.16920290834
170402130506,0.0991145011398
170402130507,0.0137995393535
170402130508,0.118948938992
170402130509,0.000130310138129
170402130510,0.00692510887413
170402130511,0.200815405968
170402130512,0.00347037270189
170402130513,0.00511734897986
170402130601,0.215405844156
170402130602,0.818882141251
170402130603,0.0800837504916
170402130604,0.118732261116
170402130605,0.0926308628347
170402130701,0.279372471591
170402130702,0.0583547104784
170402130703,0.0146135945031
170402130704,1.12527516092
170402130705,0.214860867991
170402130706,0.0358921457029
170402130707,0.00183835002411
170402130708,0.0
170402130709,0.0257708850791
170402130801,0.82560618459
170402130802,1.86738210378
170402130803,0.395680711412
170402130804,0.0019162142272
170402130805,0.000156021989923
170402130901,0.227747521296
170402130902,0.000603075685999
170402130903,0.0
170402130904,0.000187761692859
170402130905,0.0132855005694
170402130906,0.0743533094901
170402130907,0.116252616688
170402140101,30.8302106847
170402140102,29.7220411056
170402140103,22.0574810486
170402140104,29.9776414767
170402140105,15.9356028682
170402140106,17.1257033507
170402140107,0.409938939605
170402140108,7.95074867706
170402140201,1.17631683168
170402140202,7.68485158288
170402140203,12.0575782537
170402140204,24.7362186878
170402140205,16.3201196143
170402140206,11.2349377223
170402140207,19.8110228022
170402140301,0.0811682283479
170402140302,0.000542150331603
170402140401,8.48844259189
170402140402,4.54155615644
170402140403,1.88591819507
170402140404,0.0
170402140405,0.00209296484749
170402140501,0.00034398410029
170402140502,0.00166771554437
170402140503,0.0
170402140601,0.590523707587
170402140602,0.0534188034188
170402140603,0.0615779717309
170402140604,0.0
170402140605,0.00859992715909
170402140606,0.0
170402140607,0.0
170402140608,0.000741726477454
170402140609,0.0130982141521
170402140701,0.0
170402140702,0.000743437732324
170402140703,0.00746622740661
170402140704,0.0938812011673
170402150101,8.57727276856
170402150102,14.0983286806
170402150103,13.3536314121
170402150104,27.7948738254
170402150105,2.11533466375
170402150201,1.27722064023
170402150202,6.14437942178
170402150203,0.0648750917985
170402150204,7.49173774266
170402150205,0.167307370884
170402150206,0.00414651002073
170402150301,3.60814402846
170402150302,3.29572226225
170402150303,0.000730608140855
170402150304,0.00416673976736
170402150401,9.39529568748
170402150402,3.59838465248
170402150403,0.000921658986175
170402150404,0.0
170402150405,11.284496444
170402150406,1.98054487641
170402150407,0.332245160697
170402150408,8.50639802652e-05
170402150501,2.65197956577
170402150502,0.000607702630846
170402150503,0.000112738512415
170402150504,0.0
170402150505,0.00059799179897
170402150601,0.0
170402150602,0.0
170402150603,0.0
170402150604,0.0
170402150605,0.0
170402150606,0.0
170402160101,10.932795524
170402160102,10.6918069293
170402160103,1.28073625243
170402160104,12.1712051037
170402160105,2.4087350029
170402160106,7.44119714774
170402160107,10.3940029537
170402160108,9.61299221357
170402160109,16.2353826851
170402160110,8.24299609338
170402160201,3.5372202494
170402160202,12.3859384994
170402160203,6.23346290312
170402160204,10.923075867
170402160301,5.64182070458
170402160302,7.6792852618
170402160303,2.91162554381
170402160304,1.43916218358
170402160305,0.00324776866264
170402170101,12.1366228662
170402170102,5.96538923159
170402170103,0.837307692308
170402170201,30.0655009045
170402170202,19.0155559079
170402170203,8.75249817815
170402170301,8.23866878794
170402170302,1.71446755549
170402170401,10.9587368151
170402170402,2.30855135485
170402170403,2.55175747405
170402170501,5.44867129026
170402170502,8.02072619302
170402170503,14.3284620178
170402170504,5.41860241543
170402170601,7.32294719755
170402170602,8.05434743213
170402170603,2.46508223274
170402170604,6.41639355676
170402170701,9.91267852331
170402170702,8.42493224932
170402170703,2.38602242257
170402170704,1.2799250496
170402170705,1.3429255487
170402180101,10.6105772264
170402180102,7.13334750996
170402180201,5.37853126034
170402180202,4.174
170402180203,3.43070996736
170402180204,8.52927680171
170402180205,11.7837346615
170402180206,9.82956041063
170402180301,18.8280605484
170402180302,15.0338008179
170402180303,14.7995199918
170402180304,9.72650395475
170402180401,2.5674568891
170402180402,3.22029002349
170402180403,1.78358647446
170402180501,4.83316207832
170402180502,4.85022794799
170402180503,3.6414344752
170402180504,2.00537368698
170402180505,10.0616331096
170402180506,3.433401762
170402180507,6.8373475396
170402180601,14.7866645846
170402180602,11.6136333338
170402180603,4.09614287029
170402180604,6.48128588688
170402180605,6.61682292262
170402180606,3.65531974551
170402180607,0.245209059233
170402180608,2.84672098986
170402180701,4.20994182356
170402180702,7.70518592328
170402180703,11.7743816115
170402180704,1.9805345382
170402180705,14.0674076803
170402180706,4.7915047989
170402180801,0.263272711083
170402180802,2.38398529345
170402180803,0.695023060126
170402180804,0.000488071946049
170402180805,0.0625091458953
170402180900,0.00941799329864
170402181000,0.0338288263201
170402190101,23.4616214958
170402190102,16.4752739477
170402190103,14.3668841097
170402190104,12.7595136153
170402190105,14.8546516493
170402190106,23.0608891753
170402190107,14.2481505077
170402190201,12.7456265985
170402190202,9.59264286142
170402190203,6.27253581909
170402190204,14.387782533
170402190301,23.137886799
170402190302,13.3033544671
170402190303,19.6665136562
170402190304,18.4968214064
170402190305,13.7699279554
170402190401,14.1038243539
170402190402,11.1212039243
170402190403,13.9904178402
170402190501,7.54590616375
170402190502,11.121881623
170402190503,3.74740461735
170402190504,5.60920925747
170402190505,8.11078558127
170402190601,10.2183357614
170402190602,5.12694412531
170402190603,0.117687672074
170402190604,0.077009760373
170402190605,0.000425579278872
170402190701,0.0
170402190702,0.000855662425328
170402190703,0.0
170402190704,0.0
170402190705,0.0
170402190706,0.0
170402190801,0.00369019414001
170402190802,0.000103250812107
170402190803,0.0
170402190901,0.000107911904645
170402190902,0.000379109547495
170402190903,0.00935577043828
170402190904,0.00514592478349
170402190905,0.00277869354307
170402190906,0.0155183066905
170402200101,3.47090163442
170402200102,0.289059540618
170402200103,0.0686503630749
170402200104,0.0371871680476
170402200201,0.363807269183
170402200202,0.0208600686169
170402200203,2.73762983215
170402200204,5.65183555174
170402200205,0.25008770904
170402200206,0.203679202076
170402200207,0.218963569613
170402200301,0.448848680802
170402200302,0.107926692838
170402200303,14.272266043
170402200304,4.10736741685
170402200305,4.24128106178
170402200306,0.0293867588174
170402200307,0.147496059348
170402200401,10.9803442196
170402200402,3.12565185536
170402200403,0.379728441034
170402200501,8.90563036794
170402200502,1.78059452453
170402200503,0.582750249893
170402200504,0.0254610387611
170402210101,17.9009737741
170402210102,8.89816928819
170402210103,13.7311767833
170402210201,3.47564630709
170402210202,0.0130559953937
170402210301,11.7258447489
170402210302,2.45607248723
170402210303,0.423102478916
170402210401,6.89236202348
170402210402,0.460692930004
170402210403,0.00866233549892
170402210501,0.189910713397
170402210502,0.0111077573196
170402210503,0.00441092908805
170402210601,0.368960017399
170402210602,3.4571127625
170402210603,0.413531400866
170402210604,0.115957757083
170402210701,0.0
170402210702,3.81772116753e-05
170402210801,0.0
170402210802,0.0
170402210803,0.0
170402210804,0.0
170402210901,0.0
170402210902,0.0
170402210903,0.000317724747323
170402210904,0.0118336554648
170501010101,0.0
170501010102,0.0
170501010103,0.0
170501010104,0.0
170501010201,0.0
170501010202,0.0
170501010203,0.0
170501010204,0.0
170501010205,0.0
170501010301,1.21883474637
170501010302,0.573827141945
170501010303,0.0104553631924
170501010304,0.0
170501010305,0.0
170501010306,0.0392303001558
170501010401,0.0
170501010402,0.0
170501010403,0.0
170501010404,0.0
170501010405,0.0
170501010501,0.0
170501010502,0.000288095483074
170501010503,0.0
170501010504,0.0
170501010505,0.000275780139587
170501010601,5.26781883818
170501010602,0.00424990726512
170501010603,0.000328725094508
170501010604,0.253000234002
170501010605,6.62389977811
170501010606,0.0190494102475
170501010701,0.0
170501010702,0.0
170501010703,0.0
170501010704,0.00110230211557
170501010801,2.26203743778
170501010802,0.00702220535206
170501010803,0.00215700077616
170501010804,0.0
170501010805,0.0
170501010806,0.0149658141302
170501010807,0.00527062284404
170501010808,0.0103845878393
170501010901,0.000682303725826
170501010902,0.00109384931487
170501010903,0.000162093527966
170501010904,0.0
170501010905,0.0
170501010906,0.0
170501011001,0.101284617481
170501011002,0.376736702409
170501011003,0.0
170501011004,0.0194074291014
170501011005,0.0
170501011006,0.00495878717907
170501011007,0.00011522668231
170501011101,0.00212415467314
170501011102,0.0384054574806
170501011103,0.0
170501011104,0.00074173465901
170501011105,0.0
170501011106,0.00296621409796
170501011107,0.000612326124894
170501011108,0.00174213498643
170501020101,0.142286541245
170501020102,0.0638288887481
170501020103,0.00388356308166
170501020104,0.00037014669498
170501020105,0.0219748858447
170501020106,0.651047466592
170501020107,2.96588722094
170501020108,2.84299941025
170501020201,3.13434044754
170501020202,5.82123236823
170501020203,9.78877527675
170501020204,0.638258991611
170501020205,4.16183533448
170501020206,2.7393032289
170501020207,0.543896523848
170501020208,1.73690353723
170501020301,16.9708405245
170501020302,7.07755441598
170501020303,5.44336219021
170501020304,3.35393749712
170501020305,4.87672709219
170501020306,0.684828615467
170501020401,0.995657885422
170501020402,0.0
170501020403,0.00349666705648
170501020404,0.0394693021539
170501020405,0.0285068295184
170501020406,0.0
170501020407,0.0
170501020408,0.0606099752205
170501020501,3.45374636504
170501020502,1.01345877714
170501020503,0.0302735681601
170501020504,0.0215678231395
170501020505,0.0075920903169
170501020506,0.0250789700392
170501020601,7.40772834695
170501020602,2.13482795662
170501020603,0.300790824585
170501020604,0.818212604558
170501020605,0.393693287211
170501020606,0.0243221184366
170501020607,0.000903736151573
170501020701,6.13782386388
170501020702,0.150916305286
170501020703,0.00815231456719
170501020704,0.00126373206529
170501020801,0.0471472844587
170501020802,0.0
170501020803,0.0
170501020804,0.00185255636237
170501020805,0.000448549116128
170501020806,0.150059339054
170501020901,0.806301974317
170501020902,6.83202629024
170501020903,1.78119732898
170501020904,0.00245040087699
170501021001,2.96213211684
170501021002,0.979696534034
170501021003,0.000302591135672
170501021004,0.000808548417782
170501021101,0.0
170501021102,0.0
170501021103,0.0
170501021104,0.00448027353249
170501021105,0.0513760174777
170501021106,0.0322791567691
170501021107,0.0316714956539
170501021201,3.22180051429
170501021202,0.000104231207982
170501021203,0.0202280989608
170501021204,0.00746669580499
170501021205,0.0
170501021206,0.0
170501021207,0.0
170501021208,0.00394056317215
170501021301,0.0
170501021302,0.0
170501021303,0.0
170501021304,0.0
170501021305,0.0
170501021306,0.00624912558877
170501021401,0.0110247382491
170501021402,0.0535558721759
170501021403,0.0636077478678
170501021404,0.0522396133872
170501021405,0.0065635589075
170501021406,0.0166678036246
170501021407,0.013226791753
170501021501,0.015335198425
170501021502,0.0251454807538
170501021503,0.0355806842833
170501021601,0.0
170501021602,0.0
170501021603,0.0
170501021604,6.90143032143e-05
170501021605,0.0
170501021606,0.00239319193054
170501021701,0.00158312592546
170501021702,0.000311422995474
170501021703,0.0109306530699
170501021704,0.0110234335954
170501030101,0.151596472396
170501030102,0.0597543257165
170501030103,0.0
170501030104,0.0
170501030105,0.000134451695643
170501030201,0.0115878224031
170501030202,0.000465327014682
170501030203,0.00109968825351
170501030204,0.0
170501030205,0.0
170501030206,0.0
170501030207,0.0
170501030208,0.0615108382445
170501030209,0.0184864240324
170501030301,0.520708252773
170501030302,3.14298411413
170501030303,0.701703076127
170501030304,0.00610935302391
170501030305,6.00619925324
170501030306,3.49782329784
170501030307,0.887063702338
170501030308,0.000435055832165
170501030309,0.00191354144843
170501030401,0.00572483409664
170501030402,0.000414954977385
170501030403,0.000664001626126
170501030404,0.00867155568879
170501030405,0.00731516341131
170501030406,0.00275415147833
170501030407,10.6381616364
170501030408,0.0211376664201
170501030409,0.00564220663666
170501030501,0.00791261556252
170501030502,0.000384172109105
170501030503,0.00233232988908
170501030504,0.0668486299385
170501030505,0.000373009796415
170501030506,0.000349323186326
170501030507,0.0091013960036
170501030601,11.0279069767
170501030602,0.277341684391
170501030603,0.00544579258065
170501030604,0.08000377228
170501030701,0.101921514606
170501030702,0.370227632513
170501030703,0.0188360209372
170501030704,0.00873417386237
170501030801,3.08834607601
170501030802,0.0864482495327
170501030803,0.00281210495085
170501030804,0.173337631708
170501030805,0.033821142037
170501030901,0.528579518922
170501030902,0.0643512822939
170501030903,0.018590838476
170501030904,0.0161794152984
170501030905,0.00313180223002
170501030906,0.0102397906396
170501030907,0.0537372483612
170501031001,0.0259012205507
170501031002,0.00966760808169
170501031003,0.0204061720307
170501031004,0.318112118474
170501031005,0.255749188941
170501031101,0.00314164731594
170501031102,0.0813747851382
170501031103,0.106818384433
170501040101,0.023631840796
170501040102,1.597990694
170501040103,0.396936884206
170501040104,1.32172457389
170501040105,0.213984448971
170501040106,0.0754602067695
170501040201,3.5788415266
170501040202,6.96426080767
170501040203,0.721135075942
170501040301,2.58490687384
170501040302,4.0813609318
170501040303,6.82997358297
170501040304,5.60128090331
170501040401,0.0
170501040402,0.0
170501040403,0.000783539404197
170501040501,0.000519674891388
170501040502,0.0
170501040503,0.0
170501040504,0.0
170501040505,0.0
170501040601,0.0034929848613
170501040602,0.191503130385
170501040603,1.74821816145
170501040604,1.11967424208
170501040701,0.158926634072
170501040702,0.0
170501040703,0.0
170501040704,0.0
170501040705,0.00261563876652
170501040801,0.0
170501040802,0.0
170501040901,0.155993211861
170501040902,0.102082593175
170501040903,0.00224960270778
170501040904,0.0105084239661
170501040905,0.000649571135421
170501041001,0.031753161158
170501041002,0.000139741097857
170501041003,0.0273558943845
170501041004,0.0920611776385
170501041101,0.0
170501041102,0.0
170501041103,7.27034788615e-05
170501041201,0.0
170501041202,0.0135134120615
170501041203,0.000850740325091
170501041204,0.0161280141396
170501041205,0.0146088595664
170501041301,8.71870301854
170501041302,16.2046316837
170501041303,10.7581687195
170501041304,6.96838298826
170501041305,2.96902541175
170501041401,0.84316588785
170501041402,0.0183613839502
170501041403,0.334438926128
170501041501,0.00031919744642
170501041502,0.00989805459895
170501041601,3.06419802468
170501041602,0.0121271446828
170501041603,1.34240034001
170501041604,0.00414383103863
170501041605,0.0327390655296
170501041701,0.00659459057809
170501041702,0.0194290946476
170501041703,4.54597207646
170501041704,5.70555341078
170501041705,0.0228758884636
170501050101,0.0599972459378
170501050102,0.0553090559634
170501050103,1.23538078367
170501050104,0.0158436555217
170501050105,0.583710571987
170501050106,5.69995386353
170501050107,0.332922497539
170501050201,6.65880552367
170501050202,1.98933307117
170501050203,0.0288345384198
170501050204,1.68317423891
170501050301,1.00165839301
170501050302,0.261045104644
170501050303,0.0213472841479
170501050401,3.46366142082
170501050402,0.244796015973
170501050403,0.00739795083309
170501050404,0.0720592102791
170501050405,0.0210496409939
170501050406,0.00216304262157
170501050501,0.235646187694
170501050502,4.61019724374
170501050503,11.1027428458
170501050504,3.24515653281
170501050505,10.0448993972
170501050506,4.38302295969
170501050507,0.00973469387755
170501050508,2.19137476051
170501050509,0.00190307890981
170501050601,0.869444174679
170501050602,0.0
170501050603,0.0
170501050604,0.0
170501050605,0.0
170501050701,0.0119916278317
170501050702,0.000895985806165
170501050703,0.0
170501050704,0.0
170501050705,0.0
170501050706,0.046040642085
170501050707,0.0
170501050801,0.0
170501050802,0.000401096329969
170501050803,0.0
170501050804,0.0
170501050805,0.0
170501050901,0.0
170501050902,0.0
170501050903,0.0
170501050904,0.0
170501050905,0.00143374993237
170501050906,0.0
170501050907,0.0
170501050908,0.0047270540916
170501060101,0.0
170501060102,0.0
170501060201,0.0
170501060202,0.0
170501060203,0.0
170501060204,0.0
170501060205,0.0
170501060206,0.0
170501060207,0.0
170501060208,0.0
170501060301,0.00144224838933
170501060302,0.0
170501060401,0.0252191296325
170501060402,0.0612290593767
170501060403,0.0
170501060404,0.0195002148166
170501060405,0.0
170501060501,0.0
170501060502,0.0
170501060503,0.0
170501060504,0.0
170501060601,0.00936146046111
170501060602,0.0
170501060603,0.0
170501060604,0.000191184280404
170501060605,0.00122537468187
170501070101,0.0
170501070102,0.0
170501070103,0.00295030306928
170501070104,0.00155103386101
170501070105,0.0673147421355
170501070106,0.0286662985146
170501070107,0.0116809648541
170501070108,0.0253380297693
170501070201,0.0339184729172
170501070202,0.00174514098002
170501070203,0.000261924094397
170501070204,9.50317406014e-05
170501070205,0.00479919171508
170501070206,0.0
170501070207,0.0
170501070208,0.0242893351974
170501070301,6.60906809992
170501070302,3.37059305821
170501070303,0.241119954233
170501070401,4.96234287936
170501070402,13.5243725499
170501070403,10.3680400091
170501070404,10.0245217789
170501070405,1.99238014759
170501070406,0.789310551907
170501070501,0.0788412382846
170501070502,0.0
170501070503,0.0491327534237
170501070504,0.0734500558778
170501070601,1.70044196992
170501070602,0.0902913339249
170501070603,0.0299386333862
170501070604,0.00231403473299
170501070605,0.000485232067511
170501070701,0.085142207692
170501070702,0.0909645072311
170501070703,0.0537328014329
170501070704,0.0141678849243
170501070705,0.0131915553373
170501080101,4.03166904834
170501080102,4.40597522073
170501080103,8.33564139134
170501080104,14.6795356427
170501080105,14.7515435681
170501080201,11.5685689062
170501080202,14.5402191706
170501080203,24.0924644472
170501080204,22.8987964434
170501080205,5.62528458445
170501080301,12.3631711157
170501080302,16.2967292746
170501080303,11.0964185009
170501080401,2.49079136691
170501080402,7.48240359416
170501080403,1.67181154762
170501080404,3.18613480536
170501080405,0.297386338678
170501080501,0.0824064789819
170501080502,0.0327141798952
170501080503,0.0383543383422
170501080504,0.00445711225036
170501080505,0.0134086595188
170501080601,2.77861826186
170501080602,0.0414422874226
170501080603,0.0145128604832
170501080604,0.896746807345
170501080605,0.00638596677177
170501080701,0.0437145306136
170501080702,0.186943278733
170501080703,0.120001943351
170501080801,0.0
170501080802,0.0938162748551
170501080803,0.0310498738599
170501080804,0.00295600550471
170501080805,0.0460016558049
170501090101,0.0
170501090102,2.67113993568e-05
170501090103,0.000134444743211
170501090104,0.0
170501090105,0.0
170501090106,0.0136241041843
170501090201,4.73952367787e-05
170501090202,0.000193158953722
170501090203,0.0
170501090204,0.000742098439805
170501090301,0.00644979668439
170501090302,0.00119801471847
170501090303,0.000281958199697
170501090304,0.00279670641681
170501090305,0.000263311543349
170501090306,0.0
170501090307,0.0
170501090401,0.0
170501090402,0.0
170501090403,0.0
170501090404,0.0
170501090405,0.0
170501090406,0.0
170501090407,0.0
170501090501,0.0
170501090502,0.0
170501090503,5.41964295392e-05
170501090504,0.0
170501090505,0.000203169443316
170501090506,0.0523388602174
170501090507,0.00546207280444
170501100101,0.0
170501100102,0.0
170501100103,0.114963149728
170501100104,0.0137274168912
170501100105,0.0
170501100106,0.0
170501100107,0.0
170501100108,0.0987903225806
170501100201,0.0567371403891
170501100202,0.000260786415925
170501100203,0.49270424413
170501100204,0.111357275432
170501100205,0.0656276394395
170501100206,0.000269449343523
170501100207,0.0344952554232
170501100301,0.068697369789
170501100302,0.139737852425
170501100303,1.00114646569
170501100304,0.0
170501100305,0.955280455741
170501100306,0.411075712144
170501100307,0.0
170501100308,0.0328326803076
170501100309,0.0
170501100310,0.197444320273
170501100311,0.00232903130099
170501100312,0.0
170501100401,0.00168623908461
170501100402,0.207343037835
170501100403,0.231777863479
170501100404,0.000760280312045
170501100405,0.000786917496619
170501100406,0.000251990726741
170501100407,0.00506535090022
170501100501,0.0919785781111
170501100502,0.000857064942148
170501100503,0.0036778036778
170501100504,0.00282309764389
170501100505,0.00884401238878
170501100506,0.000384500363139
170501100507,0.00027765022479
170501100601,0.0146775714821
170501100602,0.28030506266
170501100603,0.440712611969
170501100604,0.0026091239467
170501100605,0.00643664102986
170501100606,0.00761265443119
170501100607,0.000616418301459
170501100608,0.00426703974118
170501100701,0.00941199782038
170501100702,0.0188649539721
170501100703,0.000310758055431
170501100704,0.0476084714841
170501100705,0.0755385266534
170501100706,0.0086051985523
170501110101,7.78117632305
170501110102,9.09953053379
170501110103,4.36818263881
170501110104,8.34959537572
170501110105,9.1326578515
170501110201,5.86846499931
170501110202,7.47516680612
170501110203,8.27252514196
170501110204,3.41527951067
170501110205,16.8112649662
170501110301,5.84136777286
170501110302,5.86339056019
170501110303,6.89680166712
170501110401,9.15160513058
170501110402,14.4768208671
170501110403,17.4924920344
170501110404,14.3873501268
170501110501,23.7245255738
170501110502,30.9983611595
170501110503,28.8278931121
170501110504,20.217154735
170501110601,20.6347527557
170501110602,26.4082751106
170501110603,29.6917949099
170501110701,9.38372554681
170501110702,8.79992178334
170501110703,9.49190038289
170501110704,12.9838394452
170501110705,10.820216218
170501110706,14.4535856329
170501120101,39.3139612024
170501120102,37.131405494
170501120103,31.8303930286
170501120104,40.550670402
170501120105,31.2963074275
170501120201,38.2004131813
170501120202,39.0406300935
170501120203,40.6153970856
170501120301,32.3425187455
170501120302,39.0447376289
170501120303,34.5711520056
170501120304,41.4657602255
170501120305,38.6734708011
170501120401,30.3037736569
170501120402,27.2462008082
170501120403,27.6041933383
170501120404,34.2689321842
170501120405,9.0761930851
170501120501,6.56000885433
170501120502,4.65202356805
170501120503,14.0820155501
170501120601,18.6772231223
170501120602,2.14541868242
170501120603,1.0108420026
170501130101,16.4761993735
170501130102,16.3799094956
170501130103,18.3557456086
170501130104,17.4682674446
170501130201,16.2491781974
170501130202,16.2447687762
170501130203,16.1146166309
170501130204,18.2812864294
170501130301,11.9814276072
170501130302,12.1627545672
170501130303,14.6222470416
170501130304,19.5925445323
170501130401,22.3557134061
170501130402,17.485111355
170501130403,13.8903760539
170501130404,12.1325936003
170501130405,10.4724654974
170501130406,5.30516031114
170501130407,20.3867067586
170501130501,14.9139763865
170501130502,23.3258224352
170501130503,23.8717662865
170501130504,18.0676172875
170501130505,19.1040439663
170501130506,30.6607267575
170501130507,37.0695753422
170501130508,16.5415437327
170501130601,18.0072229191
170501130602,20.9582180018
170501130603,17.9743952674
170501130604,8.30920199242
170501130605,0.744873214561
170501130606,12.712426011
170501130701,10.3279822587
170501130702,10.6542492964
170501130703,6.08976387537
170501130801,24.7776395015
170501130802,6.57166433922
170501130803,5.84369769333
170501130804,7.51679712981
170501130805,5.88777994993
170501130901,1.04446952351
170501130902,4.74828160556
170501130903,1.9784057168
170501131001,0.19306122449
170501131002,0.440598804217
170501131003,0.19160322017
170501131101,1.04981425338
170501131102,11.9413967756
170501131103,4.27850296668
170501131104,5.53342493988
170501131105,2.81359469223
170501131106,0.752256875154
170501140101,13.8545978726
170501140102,2.54673547302
170501140103,0.314627487702
170501140201,0.0333882836391
170501140202,0.28506277581
170501140203,0.143803563374
170501140204,0.0407799693102
170501140205,0.196274275839
170501140301,0.0180583507893
170501140302,0.00468891271894
170501140303,0.00167146740233
170501140401,0.312589886671
170501140402,2.62632064397
170501140403,2.03519401364
170501140404,0.932461145328
170501140405,0.361444118155
170501140406,0.00194407058472
170501140407,0.0396712519746
170501140408,0.000321093986099
170501140409,0.13071386401
170501140410,0.07295960658
170501140501,0.00488622892994
170501140502,0.0
170501140503,0.0
170501140504,0.0
170501140505,0.000513020960571
170501140506,0.0
170501140507,0.114518491925
170501140601,0.000374686200307
170501140602,0.106563718126
170501140701,0.0335112244237
170501140702,0.0202874445082
170501140703,0.00858215348192
170501140704,0.112498389659
170501140801,0.243970423959
170501140802,0.113192479297
170501140803,0.416997839064
170501150101,0.0125037456754
170501150102,0.311609522934
170501150103,0.115252217662
170501150104,0.476307884368
170501150201,0.0140351221812
170501150202,0.0200737141472
170501150203,0.00855893165933
170501150204,0.276694962767
170501160101,19.5024868073
170501160102,29.0797467842
170501160103,28.4226429121
170501160104,37.2530594981
170501160105,31.6195978194
170501160106,18.6981759282
170501160107,3.11624058127
170501160201,43.0295548292
170501160202,38.372942323
170501160203,23.6777299972
170501160204,28.7768708768
170501160205,3.83611341669
170501160301,28.5183271212
170501160302,15.6066907977
170501160303,1.45009323914
170501160401,5.33641920071
170501160402,1.07955765246
170501160403,0.635091844937
170501160404,0.512066870055
170501160501,8.65907294874
170501160502,7.17769243475
170501160503,2.80059859292
170501160504,1.01203568431
170501160601,29.0679679872
170501160602,6.46517141259
170501160603,5.49561875339
170501160604,0.342362130011
170501160701,0.376091220658
170501160702,0.355773373546
170501160703,0.0394488276475
170501160704,0.397209659779
170501160705,0.0856874626611
170501160801,0.413880803685
170501160802,1.94873822752
170501160803,0.756442692561
170501160804,0.0241560440296
170501160805,0.728227411342
170501160806,0.00623732155383
170501160901,4.98008106219
170501160902,0.17795286669
170501160903,4.45507571403
170501160904,0.0
170501161001,0.267417252888
170501161002,0.0430288055415
170501161003,3.04945493537
170501161004,0.00772198093441
170501161005,0.000252887128045
